Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Long,Lat,ObjectId
149696,GO-20191988562,1570874400000,1571133240000,House,2132,200,Theft From Motor Vehicle Over,2019,October,15,288,Tuesday   ,9,2019,October,12,285,Saturday  ,10,Theft Over,D55,62,East End-Danforth (62),-79.2946701,43.6851387,4149
119811,GO-20171208533,1499169600000,1499344020000,Commercial,2130,210,Theft Over,2017,July,6,187,Thursday  ,12,2017,July,4,185,Tuesday   ,12,Theft Over,D53,55,Thorncliffe Park (55),-79.3563156,43.7118492,4150
144831,GO-20192332045,1575345120000,1575384360000,Commercial,2130,200,Theft From Mail / Bag / Key,2019,December,3,337,Tuesday   ,14,2019,December,3,337,Tuesday   ,3,Theft Over,D54,66,Danforth (66),-79.32827,43.6823616,4151
124337,GO-20161927521,1477797300000,1477797660000,Commercial,2130,210,Theft Over,2016,October,30,304,Sunday    ,3,2016,October,30,304,Sunday    ,3,Theft Over,D12,113,Weston (113),-79.5237885,43.7023735,4152
142835,GO-201830610,1515195000000,1515197520000,Outside,2132,200,Theft From Motor Vehicle Over,2018,January,6,6,Saturday  ,0,2018,January,5,5,Friday    ,23,Theft Over,D32,36,Newtonbrook West (36),-79.417923,43.7893639,4153
135971,GO-201825321,1515126000000,1515137280000,Commercial,2130,200,Theft From Mail / Bag / Key,2018,January,5,5,Friday    ,7,2018,January,5,5,Friday    ,4,Theft Over,D53,98,Rosedale-Moore Park (98),-79.3804474,43.678257,4154
142867,GO-2018288813,1518553800000,1518649800000,Apartment,2130,210,Theft Over,2018,February,14,45,Wednesday ,23,2018,February,13,44,Tuesday   ,20,Theft Over,D54,44,Flemingdon Park (44),-79.3303757,43.7165794,4155
119838,GO-20161840971,1476590400000,1476625500000,Commercial,2130,210,Theft Over,2016,October,16,290,Sunday    ,13,2016,October,16,290,Sunday    ,4,Theft Over,D13,31,Yorkdale-Glen Park (31),-79.4675674,43.7054253,4156
122513,GO-20171008699,1491048000000,1496829300000,House,2130,210,Theft Over,2017,June,7,158,Wednesday ,9,2017,April,1,91,Saturday  ,12,Theft Over,D53,56,Leaside-Bennington (56),-79.3767395,43.7163391,4157
139153,GO-20191323609,1562952600000,1563272760000,Commercial,2130,210,Theft Over,2019,July,16,197,Tuesday   ,10,2019,July,12,193,Friday    ,17,Theft Over,D31,25,Glenfield-Jane Heights (25),-79.5205688,43.7394943,4158
124380,GO-20162045001,1470646800000,1478774400000,House,2130,200,Theft From Mail / Bag / Key,2016,November,10,315,Thursday  ,10,2016,August,8,221,Monday    ,9,Theft Over,D43,138,Eglinton East (138),-79.2428665,43.7355003,4159
144842,GO-20191787235,1566925200000,1568740320000,Commercial,2130,210,Theft Over,2019,September,17,260,Tuesday   ,17,2019,August,27,239,Tuesday   ,17,Theft Over,D22,14,Islington-City Centre West (14),-79.5569077,43.6101265,4160
119848,GO-20171116066,1497611640000,1498148160000,House,2130,200,Theft From Mail / Bag / Key,2017,June,22,173,Thursday  ,16,2017,June,16,167,Friday    ,11,Theft Over,D42,129,Agincourt North (129),-79.2746964,43.8014297,4161
122521,GO-20171409755,1501588800000,1501946820000,House,2130,200,Theft From Mail / Bag / Key,2017,August,5,217,Saturday  ,15,2017,August,1,213,Tuesday   ,12,Theft Over,D42,130,Milliken (130),-79.28936,43.8159027,4162
136031,GO-20181317348,1531995480000,1531999020000,Other,2130,200,Theft From Mail / Bag / Key,2018,July,19,200,Thursday  ,11,2018,July,19,200,Thursday  ,10,Theft Over,D41,124,Kennedy Park (124),-79.2599182,43.7168503,4163
139155,GO-2019449665,1552350240000,1552350720000,Commercial,2130,210,Theft Over,2019,March,12,71,Tuesday   ,0,2019,March,12,71,Tuesday   ,0,Theft Over,D14,80,Palmerston-Little Italy (80),-79.4172134,43.6638374,4164
124393,GO-2017763231,1493389080000,1493718660000,Outside,2132,200,Theft From Motor Vehicle Over,2017,May,2,122,Tuesday   ,9,2017,April,28,118,Friday    ,14,Theft Over,D12,112,Beechborough-Greenbrook (112),-79.4682388,43.6941376,4165
142868,GO-2018477133,1518730200000,1521150480000,Outside,2132,200,Theft From Motor Vehicle Over,2018,March,15,74,Thursday  ,21,2018,February,15,46,Thursday  ,21,Theft Over,D52,76,Bay Street Corridor (76),-79.3813705,43.6574173,4166
149704,GO-20191860467,1569570540000,1569570540000,Commercial,2130,210,Theft Over,2019,September,27,270,Friday    ,7,2019,September,27,270,Friday    ,7,Theft Over,D11,83,Dufferin Grove (83),-79.4375916,43.651577,4167
147470,GO-20181046421,1528513200000,1528563420000,House,2130,210,Theft Over,2018,June,9,160,Saturday  ,16,2018,June,9,160,Saturday  ,3,Theft Over,D13,108,Briar Hill-Belgravia (108),-79.4610291,43.6968002,4168
149742,GO-20192311959,1575124140000,1575124980000,Outside,2130,211,Theft Over - Distraction,2019,November,30,334,Saturday  ,14,2019,November,30,334,Saturday  ,14,Theft Over,D42,131,Rouge (131),-79.247818,43.8240013,4169
119861,GO-20171854989,1507743000000,1507894380000,Outside,2132,200,Theft From Motor Vehicle Over,2017,October,13,286,Friday    ,11,2017,October,11,284,Wednesday ,17,Theft Over,D42,129,Agincourt North (129),-79.2645798,43.7952042,4170
142869,GO-2018662175,1492171200000,1523713860000,House,2130,210,Theft Over,2018,April,14,104,Saturday  ,13,2017,April,14,104,Friday    ,12,Theft Over,D33,40,St.Andrew-Windfields (40),-79.3723755,43.7617416,4171
139163,GO-2019506829,1553098860000,1553098860000,House,2130,210,Theft Over,2019,March,20,79,Wednesday ,16,2019,March,20,79,Wednesday ,16,Theft Over,D33,48,Hillcrest Village (48),-79.3667755,43.7994156,4172
147480,GO-20181197640,1530433800000,1530471840000,House,2130,210,Theft Over,2018,July,1,182,Sunday    ,19,2018,July,1,182,Sunday    ,8,Theft Over,D43,136,West Hill (136),-79.188118,43.7767677,4173
136087,GO-20181594603,1535489100000,1535493240000,Commercial,2133,200,Theft Over - Shoplifting,2018,August,28,240,Tuesday   ,21,2018,August,28,240,Tuesday   ,20,Theft Over,D52,76,Bay Street Corridor (76),-79.3837662,43.6557198,4174
147482,GO-20181201138,1530466200000,1530526980000,Outside,2132,200,Theft From Motor Vehicle Over,2018,July,2,183,Monday    ,10,2018,July,1,182,Sunday    ,17,Theft Over,D42,130,Milliken (130),-79.2988358,43.8052788,4175
122524,GO-20171969874,1509404400000,1509441840000,House,2132,200,Theft From Motor Vehicle Over,2017,October,31,304,Tuesday   ,9,2017,October,30,303,Monday    ,23,Theft Over,D12,113,Weston (113),-79.5231628,43.7065353,4176
142877,GO-20182310464,1544284800000,1545074160000,Apartment,2130,210,Theft Over,2018,December,17,351,Monday    ,19,2018,December,8,342,Saturday  ,16,Theft Over,D14,82,Niagara (82),-79.4021912,43.6426544,4177
139184,GO-2018386307,1519931700000,1519952880000,Apartment,2130,210,Theft Over,2018,March,2,61,Friday    ,1,2018,March,1,60,Thursday  ,19,Theft Over,D32,36,Newtonbrook West (36),-79.4185104,43.7791405,4178
119886,GO-20161628002,1471341600000,1473771420000,Apartment,2130,210,Theft Over,2016,September,13,257,Tuesday   ,12,2016,August,16,229,Tuesday   ,10,Theft Over,D14,77,Waterfront Communities-The Island (77),-79.3944321,43.6402054,4179
149773,GO-20191841306,1566604800000,1569341460000,House,2130,210,Theft Over,2019,September,24,267,Tuesday   ,16,2019,August,24,236,Saturday  ,0,Theft Over,D14,84,Little Portugal (84),-79.4258194,43.6494827,4180
131189,GO-20181478163,1533600060000,1533998280000,Outside,2132,200,Theft From Motor Vehicle Over,2018,August,11,223,Saturday  ,14,2018,August,7,219,Tuesday   ,0,Theft Over,D41,121,Oakridge (121),-79.2756195,43.6958733,4181
144860,GO-20192324152,1575291240000,1575291300000,Commercial,2132,200,Theft From Motor Vehicle Over,2019,December,2,336,Monday    ,12,2019,December,2,336,Monday    ,12,Theft Over,D42,116,Steeles (116),-79.3292694,43.8168488,4182
139253,GO-20191116234,1560734700000,1560734700000,Outside,2130,210,Theft Over,2019,June,17,168,Monday    ,1,2019,June,17,168,Monday    ,1,Theft Over,D14,80,Palmerston-Little Italy (80),-79.4294357,43.6611519,4183
131190,GO-2018102275,1508094900000,1516187700000,Outside,2132,200,Theft From Motor Vehicle Over,2018,January,17,17,Wednesday ,11,2017,October,15,288,Sunday    ,19,Theft Over,D14,93,Dovercourt-Wallace Emerson-Junction (93),-79.4209137,43.6630287,4184
149783,GO-20191640997,1515142800000,1566982800000,Outside,2130,210,Theft Over,2019,August,28,240,Wednesday ,9,2018,January,5,5,Friday    ,9,Theft Over,D51,77,Waterfront Communities-The Island (77),-79.3689194,43.6497345,4185
119892,GO-20171577768,1496300400000,1504192020000,House,2130,210,Theft Over,2017,August,31,243,Thursday  ,15,2017,June,1,152,Thursday  ,7,Theft Over,D22,14,Islington-City Centre West (14),-79.538887,43.646637,4186
142879,GO-2019342081,1549814400000,1550919660000,Apartment,2130,210,Theft Over,2019,February,23,54,Saturday  ,11,2019,February,10,41,Sunday    ,16,Theft Over,D32,35,Westminster-Branson (35),-79.4421387,43.7703781,4187
136243,GO-2018261227,1518290400000,1518290400000,Commercial,2133,200,Theft Over - Shoplifting,2018,February,10,41,Saturday  ,19,2018,February,10,41,Saturday  ,19,Theft Over,D23,5,Elms-Old Rexdale (5),-79.5540619,43.7129021,4188
147540,GO-2019890132,1557963000000,1557995460000,House,2132,200,Theft From Motor Vehicle Over,2019,May,16,136,Thursday  ,8,2019,May,15,135,Wednesday ,23,Theft Over,D41,123,Cliffcrest (123),-79.2450714,43.7141151,4189
122563,GO-20173129222,1512153000000,1512396480000,Commercial,2130,211,Theft Over - Distraction,2017,December,4,338,Monday    ,14,2017,December,1,335,Friday    ,18,Theft Over,D32,51,Willowdale East (51),-79.3880539,43.7665901,4190
144865,GO-20191338708,1563120000000,1563359880000,Commercial,2130,210,Theft Over,2019,July,17,198,Wednesday ,10,2019,July,14,195,Sunday    ,16,Theft Over,D14,80,Palmerston-Little Italy (80),-79.4280548,43.6614838,4191
139310,GO-2019669580,1555182000000,1555183440000,Outside,2132,200,Theft From Motor Vehicle Over,2019,April,13,103,Saturday  ,19,2019,April,13,103,Saturday  ,19,Theft Over,D52,78,Kensington-Chinatown (78),-79.3993149,43.656105,4192
131411,GO-20181410484,1532804400000,1533320400000,Outside,2132,200,Theft From Motor Vehicle Over,2018,August,3,215,Friday    ,18,2018,July,28,209,Saturday  ,19,Theft Over,D53,95,Annex (95),-79.3933716,43.6715469,4193
149786,GO-20182317320,1545102900000,1545420900000,Apartment,2130,200,Theft From Mail / Bag / Key,2018,December,21,355,Friday    ,19,2018,December,18,352,Tuesday   ,3,Theft Over,D41,119,Wexford/Maryvale (119),-79.3084641,43.7388,4194
119899,GO-20173156536,1509537600000,1512737400000,Commercial,2130,210,Theft Over,2017,December,8,342,Friday    ,12,2017,November,1,305,Wednesday ,12,Theft Over,D22,18,New Toronto (18),-79.5065689,43.6067696,4195
142886,GO-2018879352,1526336100000,1526426460000,Other,2132,200,Theft From Motor Vehicle Over,2018,May,15,135,Tuesday   ,23,2018,May,14,134,Monday    ,22,Theft Over,D43,137,Woburn (137),-79.245697,43.7719231,4196
136257,GO-2018101658,1512993600000,1516199280000,Other,2130,210,Theft Over,2018,January,17,17,Wednesday ,14,2017,December,11,345,Monday    ,12,Theft Over,D33,43,Victoria Village (43),-79.3271637,43.7359276,4197
147557,GO-2018899293,1526659200000,1526673480000,House,2130,200,Theft From Mail / Bag / Key,2018,May,18,138,Friday    ,19,2018,May,18,138,Friday    ,16,Theft Over,D41,126,Dorset Park (126),-79.2852097,43.7484856,4198
147648,GO-20191862515,1557910800000,1569591000000,Outside,2130,210,Theft Over,2019,September,27,270,Friday    ,13,2019,May,15,135,Wednesday ,9,Theft Over,D32,51,Willowdale East (51),-79.3903656,43.7669296,4199
147655,GO-20181881491,1527854400000,1539288300000,Other,2130,210,Theft Over,2018,October,11,284,Thursday  ,20,2018,June,1,152,Friday    ,12,Theft Over,D51,72,Regent Park (72),-79.3627167,43.6594315,4200
147712,GO-20182254851,1543136400000,1544308200000,Commercial,2130,210,Theft Over,2018,December,8,342,Saturday  ,22,2018,November,25,329,Sunday    ,9,Theft Over,D42,132,Malvern (132),-79.2209244,43.8055801,4201
147717,GO-20181003909,1527674400000,1528034400000,Apartment,2130,210,Theft Over,2018,June,3,154,Sunday    ,14,2018,May,30,150,Wednesday ,10,Theft Over,D23,2,Mount Olive-Silverstone-Jamestown (2),-79.5858307,43.7509766,4202
147728,GO-2019252653,1549656000000,1549698120000,Outside,2132,200,Theft From Motor Vehicle Over,2019,February,9,40,Saturday  ,7,2019,February,8,39,Friday    ,20,Theft Over,D31,25,Glenfield-Jane Heights (25),-79.5264206,43.7467422,4203
147734,GO-20182298948,1544434680000,1544884860000,Commercial,2133,200,Theft Over - Shoplifting,2018,December,15,349,Saturday  ,14,2018,December,10,344,Monday    ,9,Theft Over,D32,31,Yorkdale-Glen Park (31),-79.4482651,43.7248802,4204
147743,GO-2018948482,1527275700000,1527335640000,Commercial,2130,210,Theft Over,2018,May,26,146,Saturday  ,11,2018,May,25,145,Friday    ,19,Theft Over,D14,81,Trinity-Bellwoods (81),-79.4138794,43.6552162,4205
147788,GO-2019469286,1552608000000,1552611360000,Commercial,2130,210,Theft Over,2019,March,15,74,Friday    ,0,2019,March,15,74,Friday    ,0,Theft Over,D14,78,Kensington-Chinatown (78),-79.3984451,43.6517258,4206
147806,GO-2019831096,1557266400000,1557277800000,House,2130,210,Theft Over,2019,May,8,128,Wednesday ,1,2019,May,7,127,Tuesday   ,22,Theft Over,D42,118,Tam O'Shanter-Sullivan (118),-79.3076706,43.7756882,4207
147829,GO-20191447720,1564655700000,1564655700000,Outside,2130,210,Theft Over,2019,August,1,213,Thursday  ,10,2019,August,1,213,Thursday  ,10,Theft Over,D23,8,Humber Heights-Westmount (8),-79.5231781,43.6991882,4208
147834,GO-20182354494,1544918460000,1545667860000,Apartment,2130,210,Theft Over,2018,December,24,358,Monday    ,16,2018,December,16,350,Sunday    ,0,Theft Over,D14,77,Waterfront Communities-The Island (77),-79.3982468,43.6433029,4209
147953,GO-2018835650,1509631200000,1525864320000,Commercial,2130,210,Theft Over,2018,May,9,129,Wednesday ,11,2017,November,2,306,Thursday  ,14,Theft Over,D12,30,Brookhaven-Amesbury (30),-79.4901657,43.6964302,4210
147965,GO-20182120169,1542024000000,1542476460000,House,2130,210,Theft Over,2018,November,17,321,Saturday  ,17,2018,November,12,316,Monday    ,12,Theft Over,D43,133,Centennial Scarborough (133),-79.1593552,43.7821617,4211
147966,GO-20182145772,1542801600000,1542976140000,Outside,2132,200,Theft From Motor Vehicle Over,2018,November,23,327,Friday    ,12,2018,November,21,325,Wednesday ,12,Theft Over,D23,1,West Humber-Clairville (1),-79.6195297,43.7530403,4212
147973,GO-20181324306,1531501200000,1532082780000,Outside,2130,210,Theft Over,2018,July,20,201,Friday    ,10,2018,July,13,194,Friday    ,17,Theft Over,D22,17,Mimico (includes Humber Bay Shores) (17),-79.520813,43.6048279,4213
147977,GO-2019911527,1557724320000,1558254360000,Commercial,2130,200,Theft From Mail / Bag / Key,2019,May,19,139,Sunday    ,8,2019,May,13,133,Monday    ,5,Theft Over,D51,72,Regent Park (72),-79.3665314,43.6607208,4214
147988,GO-2018888771,1526537700000,1526555100000,Commercial,2130,200,Theft From Mail / Bag / Key,2018,May,17,137,Thursday  ,11,2018,May,17,137,Thursday  ,6,Theft Over,D54,54,O'Connor-Parkview (54),-79.2950821,43.7067528,4215
148004,GO-20181066593,1528819200000,1528831680000,Other,2130,210,Theft Over,2018,June,12,163,Tuesday   ,19,2018,June,12,163,Tuesday   ,16,Theft Over,D13,96,Casa Loma (96),-79.4102631,43.6784859,4216
148134,GO-20182270867,1543960080000,1544521380000,Other,2130,210,Theft Over,2018,December,11,345,Tuesday   ,9,2018,December,4,338,Tuesday   ,21,Theft Over,D52,77,Waterfront Communities-The Island (77),-79.3791351,43.6459885,4217
148140,GO-2019863483,1557604800000,1557676020000,Apartment,2130,210,Theft Over,2019,May,12,132,Sunday    ,15,2019,May,11,131,Saturday  ,20,Theft Over,D43,127,Bendale (127),-79.2535477,43.7743988,4218
148141,GO-2018330379,1518881400000,1519591080000,Commercial,2130,210,Theft Over,2018,February,25,56,Sunday    ,20,2018,February,17,48,Saturday  ,15,Theft Over,D22,16,Stonegate-Queensway (16),-79.5086594,43.6217308,4219
148180,GO-20181128014,1529402400000,1529582640000,Commercial,2130,210,Theft Over,2018,June,21,172,Thursday  ,12,2018,June,19,170,Tuesday   ,10,Theft Over,D22,20,Alderwood (20),-79.538269,43.6056442,4220
148181,GO-20181168838,1530023460000,1530109500000,Outside,2132,200,Theft From Motor Vehicle Over,2018,June,27,178,Wednesday ,14,2018,June,26,177,Tuesday   ,14,Theft Over,D51,71,Cabbagetown-South St.James Town (71),-79.3686295,43.6658783,4221
148221,GO-20182241393,1544066400000,1544104260000,Commercial,2130,210,Theft Over,2018,December,6,340,Thursday  ,13,2018,December,6,340,Thursday  ,3,Theft Over,D14,79,University (79),-79.4086838,43.6656799,4222
148231,GO-20182329245,1545298500000,1545299640000,Outside,2132,200,Theft From Motor Vehicle Over,2018,December,20,354,Thursday  ,9,2018,December,20,354,Thursday  ,9,Theft Over,D32,33,Clanton Park (33),-79.4528656,43.733387,4223
148257,GO-20182381732,1546120260000,1546120260000,Apartment,2130,200,Theft From Mail / Bag / Key,2018,December,29,363,Saturday  ,21,2018,December,29,363,Saturday  ,21,Theft Over,D51,73,Moss Park (73),-79.3722382,43.6612282,4224
148308,GO-20182272964,1537282800000,1544541480000,House,2130,210,Theft Over,2018,December,11,345,Tuesday   ,15,2018,September,18,261,Tuesday   ,15,Theft Over,D53,99,Mount Pleasant East (99),-79.3813629,43.7076874,4225
148348,GO-20181064695,1528660800000,1528808340000,Outside,2132,200,Theft From Motor Vehicle Over,2018,June,12,163,Tuesday   ,12,2018,June,10,161,Sunday    ,20,Theft Over,D11,83,Dufferin Grove (83),-79.4427338,43.6583405,4226
148351,GO-20181263105,1530144000000,1531313940000,Apartment,2130,200,Theft From Mail / Bag / Key,2018,July,11,192,Wednesday ,12,2018,June,28,179,Thursday  ,0,Theft Over,D51,73,Moss Park (73),-79.3701248,43.6561661,4227
148357,GO-20182238800,1543852680000,1544077200000,Apartment,2130,200,Theft From Mail / Bag / Key,2018,December,6,340,Thursday  ,6,2018,December,3,337,Monday    ,15,Theft Over,D51,75,Church-Yonge Corridor (75),-79.3783493,43.6662865,4228
148469,GO-2019891992,1557433800000,1558012140000,Outside,2132,200,Theft From Motor Vehicle Over,2019,May,16,136,Thursday  ,13,2019,May,9,129,Thursday  ,20,Theft Over,D41,122,Birchcliffe-Cliffside (122),-79.2692108,43.6889038,4229
148480,GO-20181504341,1512667800000,1534338300000,Commercial,2133,200,Theft Over - Shoplifting,2018,August,15,227,Wednesday ,13,2017,December,7,341,Thursday  ,17,Theft Over,D55,64,Woodbine Corridor (64),-79.3176498,43.6688919,4230
148494,GO-2019400942,1549290600000,1551716580000,Commercial,2130,210,Theft Over,2019,March,4,63,Monday    ,16,2019,February,4,35,Monday    ,14,Theft Over,D32,39,Bedford Park-Nortown (39),-79.4172211,43.7262459,4231
148564,GO-20191746808,1568220300000,1568237520000,Outside,2130,211,Theft Over - Distraction,2019,September,11,254,Wednesday ,21,2019,September,11,254,Wednesday ,16,Theft Over,D32,37,Willowdale West (37),-79.4145813,43.7717056,4232
148569,GO-20182188236,1542970800000,1543411020000,Commercial,2130,210,Theft Over,2018,November,28,332,Wednesday ,13,2018,November,23,327,Friday    ,11,Theft Over,D43,137,Woburn (137),-79.2352676,43.7577248,4233
