CENSUS_YEAR,GEO_CODE (POR),GEO_LEVEL,GEO_NAME,GNR,DATA_QUALITY_FLAG,ALT_GEO_CODE,DIM: Age (in single years) and average age (127),Member ID: Age (in single years) and average age (127),Notes: Age (in single years) and average age (127),Dim: Sex (3): Member ID: [1]: Total - Sex,Dim: Sex (3): Member ID: [2]: Male,Dim: Sex (3): Member ID: [3]: Female
2016,T1X,2,T1X,2.8,0,01T1X,Average age,127,,36,35.6,36.3
2016,T1Y,2,T1Y,3.5,0,01T1Y,Average age,127,,37.5,37.1,37.9
2016,T1Z,2,T1Z,2.1,0,01T1Z,Average age,127,,37.6,36.7,38.6
2016,T2A,2,T2A,4.4,100,01T2A,Average age,127,,37.8,37.5,38.1
2016,T2B,2,T2B,4.3,100,01T2B,Average age,127,,39.3,39,39.6
2016,T2C,2,T2C,4.6,0,01T2C,Average age,127,,40.5,40.2,40.8
2016,T2E,2,T2E,6.5,100,01T2E,Average age,127,,40.1,39.1,41.2
2016,T2G,2,T2G,14.3,1100,01T2G,Average age,127,,40.5,40.4,40.8
2016,T2H,2,T2H,5.2,0,01T2H,Average age,127,,42,41,42.9
2016,T2J,2,T2J,3.2,0,01T2J,Average age,127,,42.4,41.7,43
2016,T2K,2,T2K,3.6,0,01T2K,Average age,127,,40.3,39.4,41.2
2016,T2L,2,T2L,3.1,0,01T2L,Average age,127,,41.1,39.8,42.4
2016,T2M,2,T2M,4.2,100,01T2M,Average age,127,,37.8,37.4,38.1
2016,T2N,2,T2N,9.5,100,01T2N,Average age,127,,38.8,38.2,39.5
2016,T2P,2,T2P,6,100,01T2P,Average age,127,,39.9,39.8,40
2016,T2R,2,T2R,5.7,100,01T2R,Average age,127,,37.3,37.3,37.3
2016,T2S,2,T2S,5.1,0,01T2S,Average age,127,,40.5,40.4,40.6
2016,T2T,2,T2T,4.8,0,01T2T,Average age,127,,37.6,37.2,37.9
2016,T2V,2,T2V,4.7,0,01T2V,Average age,127,,43.5,42,44.9
2016,T2W,2,T2W,3,0,01T2W,Average age,127,,40.3,39.5,41.1
2016,T2X,2,T2X,3.8,0,01T2X,Average age,127,,36.4,35.5,37.4
2016,T2Y,2,T2Y,2.8,0,01T2Y,Average age,127,,36.6,35.8,37.4
2016,T2Z,2,T2Z,2.7,0,01T2Z,Average age,127,,34.1,33.8,34.4
2016,T3A,2,T3A,2.5,0,01T3A,Average age,127,,40.5,39.6,41.3
2016,T3B,2,T3B,4.5,0,01T3B,Average age,127,,41.7,40.7,42.7
2016,T3C,2,T3C,4.8,100,01T3C,Average age,127,,38.6,37.8,39.4
2016,T3E,2,T3E,4.4,0,01T3E,Average age,127,,39.6,38.4,40.6
2016,T3G,2,T3G,2.9,0,01T3G,Average age,127,,38.1,37.5,38.7
2016,T3H,2,T3H,2.8,0,01T3H,Average age,127,,37.3,36.6,37.9
2016,T3J,2,T3J,2.7,0,01T3J,Average age,127,,32.9,32.6,33.2
2016,T3K,2,T3K,2.7,0,01T3K,Average age,127,,35.9,35.3,36.5
2016,T3L,2,T3L,2.7,0,01T3L,Average age,127,,36.4,35.9,36.9
2016,T3M,2,T3M,2.8,0,01T3M,Average age,127,,30.5,30.4,30.7
2016,T3N,2,T3N,2.6,0,01T3N,Average age,127,,30.4,30.1,30.7
2016,T3P,2,T3P,3.4,0,01T3P,Average age,127,,31.7,31.1,32.3
2016,T3R,2,T3R,3.9,0,01T3R,Average age,127,,33,32.9,33.1
2016,T3S,2,T3S,1.8,0,01T3S,Average age,127,,45.6,46.1,45.1
2016,T3Z,2,T3Z,3,0,01T3Z,Average age,127,,39.9,39.9,39.9
2016,T4A,2,T4A,3,0,01T4A,Average age,127,,34.6,34.3,34.9
2016,T4B,2,T4B,2.9,0,01T4B,Average age,127,,33.2,32.6,33.7
2016,T4C,2,T4C,3.6,0,01T4C,Average age,127,,37.8,37.5,38.1
2016,T4E,2,T4E,3,0,01T4E,Average age,127,,36.7,37.3,36
2016,T4G,2,T4G,10,1100,01T4G,Average age,127,,41.6,40.2,43.1
2016,T4H,2,T4H,4.4,0,01T4H,Average age,127,,42.1,40.9,43.3
2016,T4J,2,T4J,3.5,0,01T4J,Average age,127,,39.8,39.1,40.6
2016,T4L,2,T4L,3.8,0,01T4L,Average age,127,,39.3,38.2,40.4
2016,T4M,2,T4M,2.7,0,01T4M,Average age,127,,28,28.3,27.8
2016,T4N,2,T4N,4.9,0,01T4N,Average age,127,,40.3,39.2,41.3
2016,T4P,2,T4P,4.8,0,01T4P,Average age,127,,36.2,35.1,37.2
2016,T4R,2,T4R,4.1,0,01T4R,Average age,127,,37,36.1,37.9
2016,T4S,2,T4S,4.5,0,01T4S,Average age,127,,35.9,35.5,36.2
2016,T4T,2,T4T,5.3,0,01T4T,Average age,127,,38.5,37.8,39.1
2016,T4V,2,T4V,4.7,0,01T4V,Average age,127,,42.2,40.5,43.8
2016,T4X,2,T4X,2.8,0,01T4X,Average age,127,,33.8,33.7,33.8
2016,T5A,2,T5A,4,0,01T5A,Average age,127,,37.8,36.9,38.6
2016,T5B,2,T5B,5.6,100,01T5B,Average age,127,,39.7,39,40.4
2016,T5C,2,T5C,4.7,100,01T5C,Average age,127,,40.6,39.3,41.9
2016,T5E,2,T5E,5.6,100,01T5E,Average age,127,,39.8,38.6,41
2016,T5G,2,T5G,6.6,100,01T5G,Average age,127,,39.3,39.2,39.4
2016,T5H,2,T5H,9.4,100,01T5H,Average age,127,,39.1,39.4,38.6
2016,T5J,2,T5J,11.2,1100,01T5J,Average age,127,,38.4,37.3,39.8
2016,T5K,2,T5K,6.9,100,01T5K,Average age,127,,43.4,41.9,44.8
2016,T5L,2,T5L,5.4,100,01T5L,Average age,127,,40.3,38.9,41.9
2016,T5M,2,T5M,8.6,100,01T5M,Average age,127,,40.4,39.1,41.6
2016,T5N,2,T5N,3.9,0,01T5N,Average age,127,,40.5,40.1,41
2016,T5P,2,T5P,5.6,100,01T5P,Average age,127,,40.2,39.3,41.1
2016,T5R,2,T5R,5.4,0,01T5R,Average age,127,,42.3,40.4,44.1
2016,T5S,2,T5S,6.6,100,01T5S,Average age,127,,38,38.3,37.7
2016,T5T,2,T5T,3.5,0,01T5T,Average age,127,,37.1,36,38.1
2016,T5V,2,T5V,6.2,900,01T5V,Average age,127,,38.7,42.6,35
2016,T5W,2,T5W,4.2,0,01T5W,Average age,127,,39.5,39,40.1
2016,T5X,2,T5X,4.5,0,01T5X,Average age,127,,37.2,36.5,37.9
2016,T5Y,2,T5Y,3.6,0,01T5Y,Average age,127,,34,33.6,34.3
2016,T5Z,2,T5Z,3,0,01T5Z,Average age,127,,36.8,36.3,37.3
2016,T6A,2,T6A,4.8,0,01T6A,Average age,127,,43.1,41.9,44.4
2016,T6B,2,T6B,3.4,0,01T6B,Average age,127,,43.8,42.4,45.2
2016,T6C,2,T6C,5.6,100,01T6C,Average age,127,,41.4,40,42.9
2016,T6E,2,T6E,4.9,100,01T6E,Average age,127,,38,37.4,38.6
2016,T6G,2,T6G,12.1,1200,01T6G,Average age,127,,35.6,34.6,36.7
2016,T6H,2,T6H,3.9,0,01T6H,Average age,127,,38.4,37.3,39.4
2016,T6J,2,T6J,4,0,01T6J,Average age,127,,40.8,39.4,42.1
2016,T6K,2,T6K,3.7,0,01T6K,Average age,127,,37.2,36.7,37.7
2016,T6L,2,T6L,3.5,0,01T6L,Average age,127,,37.8,36.9,38.8
2016,T6M,2,T6M,3.5,0,01T6M,Average age,127,,36.4,35.9,36.9
2016,T6P,2,T6P,4.4,100,01T6P,Average age,127,,44.3,43.7,44.9
2016,T6R,2,T6R,3.3,0,01T6R,Average age,127,,38.3,37.5,39.1
2016,T6S,2,T6S,20,2900,01T6S,Average age,127,,36.4,38.1,34.7
2016,T6T,2,T6T,3.4,0,01T6T,Average age,127,,32.7,32.3,33
2016,T6V,2,T6V,2.8,0,01T6V,Average age,127,,33.9,33.7,34.2
2016,T6W,2,T6W,3,0,01T6W,Average age,127,,32.8,32.5,33
2016,T6X,2,T6X,2.9,0,01T6X,Average age,127,,30.4,30.2,30.6
2016,T7A,2,T7A,3.1,0,01T7A,Average age,127,,36.8,36,37.6
2016,T7E,2,T7E,3.1,0,01T7E,Average age,127,,37.6,37.1,38.1
2016,T7N,2,T7N,4.9,0,01T7N,Average age,127,,43.2,41.7,44.7
2016,T7P,2,T7P,5.9,0,01T7P,Average age,127,,43.9,42.6,45.1
2016,T7S,2,T7S,2.7,0,01T7S,Average age,127,,34.4,34.1,34.7
2016,T7V,2,T7V,2.9,0,01T7V,Average age,127,,37.8,37.4,38.2
2016,T7X,2,T7X,3.6,0,01T7X,Average age,127,,35.7,35.2,36.1
2016,T7Y,2,T7Y,2.7,0,01T7Y,Average age,127,,41.1,41.2,41
2016,T7Z,2,T7Z,4.1,0,01T7Z,Average age,127,,39.4,38.7,40.1
2016,T8A,2,T8A,2.7,0,01T8A,Average age,127,,40,39.3,40.7
2016,T8B,2,T8B,3.3,0,01T8B,Average age,127,,41.9,41.9,42
2016,T8C,2,T8C,2.9,0,01T8C,Average age,127,,40.4,41.2,39.5
2016,T8E,2,T8E,2.6,0,01T8E,Average age,127,,39.6,39.7,39.6
2016,T8G,2,T8G,2.5,0,01T8G,Average age,127,,39.4,39.6,39.3
2016,T8H,2,T8H,3.8,0,01T8H,Average age,127,,36.9,36.1,37.7
2016,T8L,2,T8L,3.6,0,01T8L,Average age,127,,36.8,36.3,37.5
2016,T8N,2,T8N,3.2,0,01T8N,Average age,127,,39.9,38.8,40.9
2016,T8R,2,T8R,3.8,0,01T8R,Average age,127,,35.7,35.5,36
2016,T8S,2,T8S,4.4,0,01T8S,Average age,127,,35.5,35,36
2016,T8T,2,T8T,3.9,0,01T8T,Average age,127,,40.2,39.9,40.6
2016,T8V,2,T8V,5.6,100,01T8V,Average age,127,,36,35.2,36.9
2016,T8W,2,T8W,2.6,0,01T8W,Average age,127,,32.1,32.1,32.1
2016,T8X,2,T8X,3.7,0,01T8X,Average age,127,,31.6,31.5,31.7
2016,T9A,2,T9A,4.4,0,01T9A,Average age,127,,41.7,40.2,43.1
2016,T9C,2,T9C,5.4,0,01T9C,Average age,127,,43.2,41.3,45.1
2016,T9E,2,T9E,3.8,0,01T9E,Average age,127,,36.8,35.9,37.6
2016,T9G,2,T9G,3.2,0,01T9G,Average age,127,,38.3,37.4,39.2
2016,T9H,2,T9H,16.2,1100,01T9H,Average age,127,,35.1,35.9,34.2
2016,T9J,2,T9J,17.8,1000,01T9J,Average age,127,,34.1,34.8,33.3
2016,T9K,2,T9K,13,1100,01T9K,Average age,127,,31.5,32.1,30.9
2016,T9M,2,T9M,5.7,100,01T9M,Average age,127,,33.2,32.9,33.4
2016,T9N,2,T9N,5,0,01T9N,Average age,127,,37.3,37,37.7
2016,T9S,2,T9S,4.4,0,01T9S,Average age,127,,41.5,40.4,42.5
2016,T9V,2,T9V,3.6,0,01T9V,Average age,127,,36,35.4,36.6
2016,T9W,2,T9W,3.7,0,01T9W,Average age,127,,38.8,37.8,39.9
2016,T9X,2,T9X,4.4,0,01T9X,Average age,127,,40.8,39.7,41.9
2016,V0A,2,V0A,9.4,100,01V0A,Average age,127,,43.1,42.8,43.5
2016,V0B,2,V0B,7.1,100,01V0B,Average age,127,,45,44.8,45.3
2016,V0C,2,V0C,6.8,100,01V0C,Average age,127,,36.5,36.8,36.2
2016,V0E,2,V0E,6.7,100,01V0E,Average age,127,,46.2,46.1,46.3
2016,V0G,2,V0G,6.4,100,01V0G,Average age,127,,45.1,44.8,45.5
2016,V0H,2,V0H,6.7,0,01V0H,Average age,127,,50.9,50.5,51.3
2016,V0J,2,V0J,7.5,100,01V0J,Average age,127,,39.9,39.8,40
2016,V0K,2,V0K,8,100,01V0K,Average age,127,,47.5,47.5,47.5
2016,V0L,2,V0L,9.3,100,01V0L,Average age,127,,45.2,45.1,45.4
2016,V0M,2,V0M,8.9,100,01V0M,Average age,127,,45,44.5,45.6
2016,V0N,2,V0N,7.9,100,01V0N,Average age,127,,44.3,43.9,44.7
2016,V0P,2,V0P,9.7,100,01V0P,Average age,127,,47.5,47.6,47.3
2016,V0R,2,V0R,6.5,100,01V0R,Average age,127,,46.4,46.1,46.6
2016,V0S,2,V0S,24.7,2900,01V0S,Average age,127,,44.3,46.2,42.2
2016,V0T,2,V0T,11,1200,01V0T,Average age,127,,41.5,41.7,41.2
2016,V0V,2,V0V,8.1,100,01V0V,Average age,127,,37.6,37.9,37.2
2016,V0W,2,V0W,46.7,4300,01V0W,Average age,127,,45,46.8,42.8
2016,V0X,2,V0X,8.6,100,01V0X,Average age,127,,47.8,47.4,48.3
2016,V1A,2,V1A,6.4,0,01V1A,Average age,127,,44.8,44.1,45.4
2016,V1B,2,V1B,3.2,0,01V1B,Average age,127,,44.3,44,44.6
2016,V1C,2,V1C,4.3,0,01V1C,Average age,127,,43.2,42.4,44.1
2016,V1E,2,V1E,4.7,0,01V1E,Average age,127,,46.7,45.2,48.1
2016,V1G,2,V1G,5.8,0,01V1G,Average age,127,,38,37.3,38.6
2016,V1H,2,V1H,5.4,0,01V1H,Average age,127,,50.2,50.2,50.1
2016,V1J,2,V1J,3.5,0,01V1J,Average age,127,,33.8,33.4,34.2
2016,V1K,2,V1K,8.4,100,01V1K,Average age,127,,44.4,43.6,45.1
2016,V1L,2,V1L,6.5,0,01V1L,Average age,127,,43.6,42.6,44.5
2016,V1M,2,V1M,3.8,0,01V1M,Average age,127,,41.2,40.2,42.2
2016,V1N,2,V1N,6.2,0,01V1N,Average age,127,,44.8,44.1,45.5
2016,V1P,2,V1P,3.4,0,01V1P,Average age,127,,39.2,39.1,39.3
2016,V1R,2,V1R,5.8,0,01V1R,Average age,127,,46.3,44.9,47.7
2016,V1S,2,V1S,4.4,0,01V1S,Average age,127,,40.6,39.7,41.5
2016,V1T,2,V1T,5.3,0,01V1T,Average age,127,,45.4,43.2,47.4
2016,V1V,2,V1V,3.3,0,01V1V,Average age,127,,42.4,41.8,43
2016,V1W,2,V1W,4.2,0,01V1W,Average age,127,,45,44.1,45.9
2016,V1X,2,V1X,4.3,0,01V1X,Average age,127,,42,40.8,43.1
2016,V1Y,2,V1Y,6.8,100,01V1Y,Average age,127,,44.8,43.1,46.5
2016,V1Z,2,V1Z,2.6,0,01V1Z,Average age,127,,43,42.8,43.2
2016,V2A,2,V2A,5.8,0,01V2A,Average age,127,,48.7,47.4,49.8
2016,V2B,2,V2B,5.2,0,01V2B,Average age,127,,42.9,41.7,44
2016,V2C,2,V2C,6.4,100,01V2C,Average age,127,,43.3,42.4,44.1
2016,V2E,2,V2E,3.3,0,01V2E,Average age,127,,38.4,37.5,39.3
2016,V2G,2,V2G,5.6,100,01V2G,Average age,127,,41.8,41.1,42.5
2016,V2H,2,V2H,5,0,01V2H,Average age,127,,45.1,45,45.2
2016,V2J,2,V2J,4.4,0,01V2J,Average age,127,,43,42.8,43.1
2016,V2K,2,V2K,3.1,0,01V2K,Average age,127,,39.4,39.5,39.3
2016,V2L,2,V2L,6.8,100,01V2L,Average age,127,,40.8,40.1,41.6
2016,V2M,2,V2M,4.4,0,01V2M,Average age,127,,39.4,38.3,40.5
2016,V2N,2,V2N,3.4,0,01V2N,Average age,127,,38.8,38.6,39
2016,V2P,2,V2P,5.3,0,01V2P,Average age,127,,42.4,40.9,43.8
2016,V2R,2,V2R,3.6,0,01V2R,Average age,127,,41.7,41,42.4
2016,V2S,2,V2S,5.3,0,01V2S,Average age,127,,41.2,39.9,42.4
2016,V2T,2,V2T,3.5,0,01V2T,Average age,127,,39.9,38.8,41.1
2016,V2V,2,V2V,5.3,0,01V2V,Average age,127,,40.2,39.3,41.1
2016,V2W,2,V2W,2.6,0,01V2W,Average age,127,,37.1,36.9,37.3
2016,V2X,2,V2X,4.5,0,01V2X,Average age,127,,42.1,40.7,43.5
2016,V2Y,2,V2Y,3.7,0,01V2Y,Average age,127,,36,35.3,36.7
2016,V2Z,2,V2Z,4,0,01V2Z,Average age,127,,45.6,45,46.1
2016,V3A,2,V3A,4.4,0,01V3A,Average age,127,,42.6,41.2,43.9
2016,V3B,2,V3B,3.6,0,01V3B,Average age,127,,40.1,38.9,41.2
2016,V3C,2,V3C,4.4,0,01V3C,Average age,127,,40.6,39.5,41.6
2016,V3E,2,V3E,2.7,0,01V3E,Average age,127,,38,37.4,38.5
2016,V3G,2,V3G,2.7,0,01V3G,Average age,127,,37.9,37.6,38.2
2016,V3H,2,V3H,3.2,0,01V3H,Average age,127,,39.2,38.6,39.8
2016,V3J,2,V3J,3.4,0,01V3J,Average age,127,,40.6,39.7,41.4
2016,V3K,2,V3K,3.8,0,01V3K,Average age,127,,41.4,40.5,42.2
2016,V3L,2,V3L,4.9,0,01V3L,Average age,127,,42.6,41.3,43.9
2016,V3M,2,V3M,4.7,0,01V3M,Average age,127,,41.2,40.4,42
2016,V3N,2,V3N,3.8,0,01V3N,Average age,127,,39.4,38.6,40.1
2016,V3R,2,V3R,4.6,100,01V3R,Average age,127,,39.5,38.7,40.2
2016,V3S,2,V3S,3.5,0,01V3S,Average age,127,,37.6,36.9,38.2
2016,V3T,2,V3T,6.2,100,01V3T,Average age,127,,38.7,38.2,39.1
2016,V3V,2,V3V,4.9,100,01V3V,Average age,127,,37.6,37.2,38
2016,V3W,2,V3W,4.3,100,01V3W,Average age,127,,37.6,36.7,38.4
2016,V3X,2,V3X,4.7,100,01V3X,Average age,127,,38.2,37.8,38.7
2016,V3Y,2,V3Y,3.6,0,01V3Y,Average age,127,,40.9,39.8,41.8
2016,V3Z,2,V3Z,5.4,100,01V3Z,Average age,127,,40.3,39.8,40.9
2016,V4A,2,V4A,4.2,0,01V4A,Average age,127,,47.9,46.5,49.2
2016,V4B,2,V4B,5.7,0,01V4B,Average age,127,,52.4,50.3,54.2
2016,V4C,2,V4C,2.9,0,01V4C,Average age,127,,39.3,38.8,39.7
2016,V4E,2,V4E,2.7,0,01V4E,Average age,127,,41.3,40.6,42
2016,V4G,2,V4G,11.2,1900,01V4G,Average age,127,,44.4,42.8,46.4
2016,V4K,2,V4K,4,0,01V4K,Average age,127,,44.4,43.3,45.4
2016,V4L,2,V4L,4.4,0,01V4L,Average age,127,,48.9,47.6,50
2016,V4M,2,V4M,3.3,0,01V4M,Average age,127,,46,45.3,46.7
2016,V4N,2,V4N,3.7,0,01V4N,Average age,127,,37.9,37.1,38.6
2016,V4P,2,V4P,3.6,0,01V4P,Average age,127,,45.5,44.7,46.2
2016,V4R,2,V4R,3.5,0,01V4R,Average age,127,,37.7,37.7,37.6
2016,V4S,2,V4S,5.1,100,01V4S,Average age,127,,40.3,40,40.5
2016,V4T,2,V4T,4.4,0,01V4T,Average age,127,,45.6,44.5,46.6
2016,V4V,2,V4V,3.9,0,01V4V,Average age,127,,43.5,43.2,43.7
2016,V4W,2,V4W,4,0,01V4W,Average age,127,,40.4,39.8,41
2016,V4X,2,V4X,3.4,0,01V4X,Average age,127,,38.5,38.1,38.8
2016,V4Z,2,V4Z,11.6,1100,01V4Z,Average age,127,,39,39.4,38.5
2016,V5A,2,V5A,3.6,100,01V5A,Average age,127,,40.2,39.3,41
2016,V5B,2,V5B,3.4,0,01V5B,Average age,127,,41.3,40.7,41.9
2016,V5C,2,V5C,4.8,0,01V5C,Average age,127,,41.8,40.7,42.9
2016,V5E,2,V5E,4.9,0,01V5E,Average age,127,,42.4,41.2,43.5
2016,V5G,2,V5G,3.7,0,01V5G,Average age,127,,42.5,41.4,43.6
2016,V5H,2,V5H,4.1,0,01V5H,Average age,127,,41.4,40.1,42.6
2016,V5J,2,V5J,3.7,0,01V5J,Average age,127,,40.6,39.7,41.4
2016,V5K,2,V5K,3.7,0,01V5K,Average age,127,,41.9,41.2,42.6
2016,V5L,2,V5L,4.5,100,01V5L,Average age,127,,40.1,39.9,40.2
2016,V5M,2,V5M,3.9,0,01V5M,Average age,127,,43.2,42,44.4
2016,V5N,2,V5N,4.3,0,01V5N,Average age,127,,40,39.3,40.7
2016,V5P,2,V5P,3.5,0,01V5P,Average age,127,,42.8,41.3,44.1
2016,V5R,2,V5R,3.7,0,01V5R,Average age,127,,40.7,39.5,41.9
2016,V5S,2,V5S,3.8,0,01V5S,Average age,127,,43.3,41.8,44.7
2016,V5T,2,V5T,5.6,100,01V5T,Average age,127,,38.6,38.4,38.8
2016,V5V,2,V5V,3.6,0,01V5V,Average age,127,,39,38.1,39.9
2016,V5W,2,V5W,3.6,0,01V5W,Average age,127,,41.1,39.8,42.4
2016,V5X,2,V5X,3.8,0,01V5X,Average age,127,,40.5,39.1,41.9
2016,V5Y,2,V5Y,3.8,0,01V5Y,Average age,127,,39.4,38.9,39.8
2016,V5Z,2,V5Z,4.6,0,01V5Z,Average age,127,,43.1,41.1,44.7
2016,V6A,2,V6A,16.3,1100,01V6A,Average age,127,,46.3,46.9,45.6
2016,V6B,2,V6B,10.7,1100,01V6B,Average age,127,,38.6,39.4,37.6
2016,V6C,2,V6C,4.8,100,01V6C,Average age,127,,41.6,41.6,41.6
2016,V6E,2,V6E,5.6,100,01V6E,Average age,127,,41,41.3,40.5
2016,V6G,2,V6G,5,100,01V6G,Average age,127,,44.7,44.6,44.8
2016,V6H,2,V6H,5.8,0,01V6H,Average age,127,,42.8,42.2,43.3
2016,V6J,2,V6J,4.4,0,01V6J,Average age,127,,42.3,41.3,43.1
2016,V6K,2,V6K,4.8,0,01V6K,Average age,127,,40.6,40,41.2
2016,V6L,2,V6L,4,0,01V6L,Average age,127,,43.8,41.8,45.6
2016,V6M,2,V6M,4.5,0,01V6M,Average age,127,,44.9,42.9,46.5
2016,V6N,2,V6N,4.3,0,01V6N,Average age,127,,41.9,40.9,42.9
2016,V6P,2,V6P,4,0,01V6P,Average age,127,,42.1,40.9,43.2
2016,V6R,2,V6R,4,0,01V6R,Average age,127,,41.2,40.4,41.9
2016,V6S,2,V6S,3.3,100,01V6S,Average age,127,,38.2,37.1,39.2
2016,V6T,2,V6T,17.8,1200,01V6T,Average age,127,,34.7,33.9,35.4
2016,V6V,2,V6V,3,0,01V6V,Average age,127,,39.5,39.1,39.8
2016,V6W,2,V6W,13.1,1100,01V6W,Average age,127,,44.7,44.2,45.3
2016,V6X,2,V6X,4.1,0,01V6X,Average age,127,,41.5,40.6,42.4
2016,V6Y,2,V6Y,3.3,0,01V6Y,Average age,127,,42.9,41.6,44.1
2016,V6Z,2,V6Z,7.3,100,01V6Z,Average age,127,,41.6,41.6,41.5
2016,V7A,2,V7A,3.1,0,01V7A,Average age,127,,41.8,40.8,42.8
2016,V7B,2,V7B,2.4,0,01V7B,Average age,127,,39.5,40.3,38.8
2016,V7C,2,V7C,3.1,0,01V7C,Average age,127,,42.1,41.1,43
2016,V7E,2,V7E,2.9,0,01V7E,Average age,127,,43,41.9,44.1
2016,V7G,2,V7G,2.8,0,01V7G,Average age,127,,42,41.6,42.3
2016,V7H,2,V7H,4.6,0,01V7H,Average age,127,,42.5,41.3,43.6
2016,V7J,2,V7J,4.6,0,01V7J,Average age,127,,41.9,40.1,43.5
2016,V7K,2,V7K,2.3,0,01V7K,Average age,127,,39.1,38.6,39.6
2016,V7L,2,V7L,4.3,0,01V7L,Average age,127,,42.3,41.2,43.3
2016,V7M,2,V7M,4.2,0,01V7M,Average age,127,,42.9,41.5,44.1
2016,V7N,2,V7N,3.4,0,01V7N,Average age,127,,42.7,41.5,43.8
2016,V7P,2,V7P,6.9,100,01V7P,Average age,127,,41.6,40.3,42.8
2016,V7R,2,V7R,2.5,0,01V7R,Average age,127,,41.7,40.9,42.3
2016,V7S,2,V7S,3,0,01V7S,Average age,127,,43.9,43.5,44.1
2016,V7T,2,V7T,4.5,0,01V7T,Average age,127,,48.9,46.7,50.7
2016,V7V,2,V7V,4.7,0,01V7V,Average age,127,,49.9,47.9,51.6
2016,V7W,2,V7W,3,0,01V7W,Average age,127,,45.6,45.1,46
2016,V8A,2,V8A,5.4,0,01V8A,Average age,127,,47.8,47.1,48.5
2016,V8B,2,V8B,6,100,01V8B,Average age,127,,37.5,37.1,37.9
2016,V8C,2,V8C,4.6,0,01V8C,Average age,127,,41.4,40.9,41.8
2016,V8G,2,V8G,4.4,0,01V8G,Average age,127,,39.6,39.3,39.9
2016,V8J,2,V8J,4.5,100,01V8J,Average age,127,,39.7,39.5,39.8
2016,V8K,2,V8K,6.2,100,01V8K,Average age,127,,50.1,49.6,50.5
2016,V8L,2,V8L,4.7,0,01V8L,Average age,127,,52.2,50.8,53.3
2016,V8M,2,V8M,5.5,0,01V8M,Average age,127,,47,46.1,47.8
2016,V8N,2,V8N,3.6,0,01V8N,Average age,127,,43.9,42.4,45.3
2016,V8P,2,V8P,4.1,0,01V8P,Average age,127,,44.7,42.9,46.4
2016,V8R,2,V8R,5.2,0,01V8R,Average age,127,,43.6,42,44.9
2016,V8S,2,V8S,3.9,0,01V8S,Average age,127,,48.1,47.5,48.7
2016,V8T,2,V8T,8.2,100,01V8T,Average age,127,,40.6,39.3,41.7
2016,V8V,2,V8V,5.9,0,01V8V,Average age,127,,48.9,47.3,50.2
2016,V8W,2,V8W,14.3,1100,01V8W,Average age,127,,45,45,45.1
2016,V8X,2,V8X,4.2,0,01V8X,Average age,127,,42.4,41.4,43.4
2016,V8Y,2,V8Y,3,0,01V8Y,Average age,127,,49,48.1,49.8
2016,V8Z,2,V8Z,4,0,01V8Z,Average age,127,,41.8,40.7,42.8
2016,V9A,2,V9A,5.4,100,01V9A,Average age,127,,43.8,42.5,45.1
2016,V9B,2,V9B,4.8,0,01V9B,Average age,127,,40.1,39.3,40.9
2016,V9C,2,V9C,3.3,0,01V9C,Average age,127,,40.3,39.9,40.8
2016,V9E,2,V9E,3,0,01V9E,Average age,127,,46.3,46.6,46
2016,V9G,2,V9G,6.2,0,01V9G,Average age,127,,47.5,46.9,48.1
2016,V9H,2,V9H,4,0,01V9H,Average age,127,,43.3,43.1,43.5
2016,V9J,2,V9J,4.1,0,01V9J,Average age,127,,46.3,46.4,46.2
2016,V9K,2,V9K,5.3,0,01V9K,Average age,127,,54.7,53.4,55.9
2016,V9L,2,V9L,5.3,0,01V9L,Average age,127,,44.3,43.5,45.1
2016,V9M,2,V9M,3.3,0,01V9M,Average age,127,,48.8,47.5,50
2016,V9N,2,V9N,3.9,0,01V9N,Average age,127,,45.7,44.7,46.7
2016,V9P,2,V9P,4.4,0,01V9P,Average age,127,,53.6,52.8,54.4
2016,V9R,2,V9R,5.8,100,01V9R,Average age,127,,42.2,41.4,42.9
2016,V9S,2,V9S,5.9,0,01V9S,Average age,127,,44.6,42.8,46.3
2016,V9T,2,V9T,4.3,0,01V9T,Average age,127,,44.9,44.1,45.7
2016,V9V,2,V9V,3.1,0,01V9V,Average age,127,,47.9,46.9,48.7
2016,V9W,2,V9W,4.6,0,01V9W,Average age,127,,44.4,43.6,45.1
2016,V9X,2,V9X,4.3,0,01V9X,Average age,127,,41.3,41.2,41.4
2016,V9Y,2,V9Y,5,0,01V9Y,Average age,127,,45.5,45.1,45.9
2016,V9Z,2,V9Z,3.8,0,01V9Z,Average age,127,,42,41.7,42.4
2016,X0A,2,X0A,8.9,100,01X0A,Average age,127,,28.2,28.5,27.8
2016,X0B,2,X0B,7.1,100,01X0B,Average age,127,,27.8,27.8,27.9
2016,X0C,2,X0C,7,100,01X0C,Average age,127,,26.7,26.8,26.7
2016,X0E,2,X0E,8.6,100,01X0E,Average age,127,,35.1,35.3,34.8
2016,X0G,2,X0G,12.2,1200,01X0G,Average age,127,,34.9,34.3,35.7
2016,X1A,2,X1A,6.3,100,01X1A,Average age,127,,34.8,34.8,34.8
2016,Y0A,2,Y0A,10.9,1200,01Y0A,Average age,127,,41.8,41.4,42.3
